,pgid,year,quarter,lat,lon,iso3,wp_land_area,wp_pop_count,wp_pop_density,latbin,lonbin,count_cyclones,count_cyclones_multiply_pop_density,count_cyclones_multiply_pop_density_log,boxcoxb,boxcoxb_log,count_cyclones_multiply_pop_density_log_minmax,boxcoxb_log_minmax
15343,107020,2023,4,-15.75,49.75,MDG,1219.38944,71215.37279911093,58.402484442632975,-15.5,49.5,8.0,467.2198755410638,6.148938005119193,5.423837471637548,0.505098730688165,0.5172905937907796,0.505098730688165
15344,107738,2023,4,-15.25,48.75,MDG,2982.16192,150391.1683128823,50.43024904324521,-15.5,48.5,10.0,504.30249043245215,6.225157240907233,5.506464916935446,0.5121848766638943,0.5243053197610665,0.5121848766638943
15345,107741,2023,4,-15.25,50.25,MDG,2594.186496,141940.50005108837,54.7148403825044,-15.5,50.5,3.0,164.1445211475132,5.106820976279007,4.298901725876811,0.4086240196640376,0.4213808761098967,0.4086240196640376
15346,107737,2023,4,-15.25,48.25,MDG,2982.16192,78871.0471418403,26.447607225110133,-15.5,48.5,10.0,264.4760722511013,5.581524713272623,4.810182042357948,0.4524715202619368,0.46506954075803947,0.4524715202619368
15347,107739,2023,4,-15.25,49.25,MDG,2982.16192,41990.55377032866,14.080574729600418,-15.5,49.5,8.0,112.64459783680334,4.7330760158366765,3.897829793841852,0.3742280118131227,0.38698380490900597,0.3742280118131227
15348,107740,2023,4,-15.25,49.75,MDG,2855.026944,185361.7960781864,64.9247098938014,-15.5,49.5,8.0,519.3976791504112,6.25459328688669,5.538387856026214,0.5149225942050326,0.5270144232315983,0.5149225942050326
15349,108460,2023,4,-14.75,49.75,MDG,2989.146112,189925.75958628088,63.53846632783165,-14.5,49.5,6.0,381.2307979669899,5.946024609321072,5.204086512901463,0.4862528452042772,0.4986157559692285,0.4862528452042772
15351,108458,2023,4,-14.75,48.75,MDG,2989.146112,96038.42821010122,32.12905111080138,-14.5,48.5,1.0,32.12905111080138,3.500410574513204,2.5856341544342656,0.2616938554437222,0.2735372425743593,0.2616938554437222
15352,108459,2023,4,-14.75,49.25,MDG,2989.146112,115528.11117463386,38.64920176061098,-14.5,49.5,6.0,231.89521056366587,5.450588612332199,4.668957414295257,0.44036006835618874,0.45301902807290656,0.44036006835618874
15353,108457,2023,4,-14.75,48.25,MDG,2978.52416,106246.25046615112,35.67077007230021,-14.5,48.5,1.0,35.67077007230021,3.6019799819254636,2.693068190612838,0.27090741953708675,0.28288503454045555,0.27090741953708675
15355,109180,2023,4,-14.25,49.75,MDG,2995.872,172254.93293108087,57.49742743718052,-14.5,49.5,6.0,344.9845646230831,5.846394163146683,5.096309672925708,0.477009882189778,0.4894464134668411,0.477009882189778
15356,105549,2023,4,-16.75,34.25,MOZ,2954.938624,98210.5997731261,33.23608787521338,-16.5,34.5,34.0,1130.0269877572548,7.030881337685767,6.382576346768666,0.587320365367684,0.5984589594311887,0.587320365367684
15361,106269,2023,4,-16.25,34.25,MOZ,2967.510016,92680.78124915047,31.231834349148315,-16.5,34.5,34.0,1061.8823678710428,6.968739711702199,6.314840772834976,0.5815113492119328,0.5927398457046351,0.5815113492119328
15363,106989,2023,4,-15.75,34.25,MOZ,2974.96192,477635.86230296746,160.55192474630647,-15.5,34.5,6.0,963.3115484778389,6.871414425466445,6.2088081728630735,0.572417972563555,0.583782655228177,0.572417972563555
15366,105553,2023,4,-16.75,36.25,MOZ,2959.872,92581.53860635446,31.278899427527428,-16.5,36.5,3.0,93.83669828258229,4.552156447037659,3.704178876864893,0.3576204710488496,0.3703331368110358,0.3576204710488496
15367,105552,2023,4,-16.75,35.75,MOZ,2959.872,100293.6893910436,33.88446844696109,-16.5,35.5,4.0,135.53787378784435,4.916602039786307,4.09460589979526,0.39110356939927643,0.4038743542973927,0.39110356939927643
15368,105550,2023,4,-16.75,34.75,MOZ,2958.227968,243089.290016584,82.17395435583414,-16.5,34.5,34.0,2793.914448098361,7.935556776211385,7.371586033620863,0.6721380308198601,0.6817194412202517,0.6721380308198601
15369,106272,2023,4,-16.25,35.75,MOZ,2967.510016,715523.6832130884,241.1192142082692,-16.5,35.5,4.0,964.4768568330768,6.872622131444643,6.21012352192693,0.572530777158226,0.5838938046828015,0.572530777158226
15370,106273,2023,4,-16.25,36.25,MOZ,2967.510016,145821.77629425906,49.1394386229627,-16.5,36.5,3.0,147.4183158688881,5.000034745414465,4.184170606371389,0.3987846562679753,0.4115529614218292,0.3987846562679753
15371,106271,2023,4,-16.25,35.25,MWI,2967.510016,1006347.5034204348,339.1218556953422,-16.5,35.5,4.0,1356.4874227813689,7.21339078677907,6.581667700176881,0.604394479031368,0.6152559498384115,0.604394479031368
15372,106270,2023,4,-16.25,34.75,MWI,2967.510016,501312.59490887536,168.9337499135421,-16.5,34.5,34.0,5743.747497060432,8.656041237543308,8.162849163789703,0.7399969126402279,0.7480281756209489,0.7399969126402279
15373,106992,2023,4,-15.75,35.75,MWI,2964.20864,673794.6990939068,227.3101461218016,-15.5,35.5,9.0,2045.7913150962145,7.62402863376003,7.03042241303788,0.6428797715533003,0.653048403932422,0.6428797715533003
15374,106991,2023,4,-15.75,35.25,MWI,2974.96192,2152469.3567080465,723.5283726616731,-15.5,35.5,9.0,6511.755353955057,8.781517895113291,8.300958031658697,0.7518411563383605,0.7595762364145351,0.7518411563383605
15375,106993,2023,4,-15.75,36.25,MOZ,2974.96192,79238.08624583087,26.63499176682936,-15.5,36.5,8.0,213.07993413463487,5.366349469272752,4.5781782262793085,0.43257482732011426,0.4452662016581008,0.43257482732011426
15376,106278,2023,4,-16.25,38.75,MOZ,2967.510016,52726.53442844496,17.767938151567456,-16.5,38.5,4.0,71.07175260626983,4.277662186751809,3.411023404435632,0.3324794000193849,0.34507045874277825,0.3324794000193849
15377,106274,2023,4,-16.25,36.75,MOZ,2967.510016,130853.15675550031,44.09527046243348,-16.5,36.5,3.0,132.28581138730044,4.892495780313848,4.068740401660783,0.38888533918708657,0.4016557699384759,0.38888533918708657
15378,106277,2023,4,-16.25,38.25,MOZ,2967.510016,100782.148661461,33.96185627616126,-16.5,38.5,4.0,135.84742510464503,4.918866619852204,4.097036034611757,0.3913119782395633,0.4040827716140425,0.3913119782395633
15379,106275,2023,4,-16.25,37.25,MOZ,2967.510016,268774.9513938843,90.57255070571742,-16.5,37.5,3.0,271.7176521171523,5.608437018659237,4.839227328230697,0.4549624496965701,0.46754637545159067,0.4549624496965701
15380,106276,2023,4,-16.25,37.75,MOZ,2967.510016,136280.2921887448,45.92412205989494,-16.5,37.5,3.0,137.7723661796848,4.932834937327014,4.112026616918256,0.39259757352938573,0.4053683252979478,0.39259757352938573
15381,106996,2023,4,-15.75,37.75,MOZ,2974.96192,170254.3190390691,57.22907506630172,-15.5,37.5,6.0,343.3744503978103,5.841729583964883,5.091265671982924,0.47657730767590534,0.489017115739191,0.47657730767590534
15382,106998,2023,4,-15.75,38.75,MOZ,2974.96192,179807.89931620343,60.44040365942009,-15.5,38.5,6.0,362.64242195652054,5.896171027545306,5.150146513883747,0.4816269402692742,0.49402755443219387,0.4816269402692742
15383,106999,2023,4,-15.75,39.25,MOZ,2974.96192,311814.6045380085,104.81297338354115,-15.5,39.5,8.0,838.5037870683292,6.732810987607277,6.057919447071386,0.5594777257339836,0.5710264903956462,0.5594777257339836
15384,106997,2023,4,-15.75,38.25,MOZ,2974.96192,96284.79633933643,32.36505169764877,-15.5,38.5,6.0,194.1903101858926,5.27397503230574,4.478704722117383,0.4240439600196985,0.43676465535835673,0.4240439600196985
15385,106994,2023,4,-15.75,36.75,MOZ,2974.96192,169305.2203513259,56.910046213743094,-15.5,36.5,8.0,455.28036970994475,6.123107466429257,5.395845467769224,0.5026981309255922,0.5149133179141402,0.5026981309255922
15391,107709,2023,4,-15.25,34.25,MOZ,2982.16192,146747.69061808204,49.208491877624816,-15.5,34.5,6.0,295.2509512657489,5.69120690346781,4.928595855990433,0.46262671223135315,0.47516398083061834,0.46262671223135315
15396,106995,2023,4,-15.75,37.25,MOZ,2974.96192,276476.45376770914,92.93445133163557,-15.5,37.5,6.0,557.6067079898135,6.325445662013649,5.615253400470273,0.5215145984291834,0.5335352180246836,0.5215145984291834
15397,107715,2023,4,-15.25,37.25,MOZ,2982.16192,261686.63944854276,87.75064750627047,-15.5,37.5,6.0,526.5038850376228,6.268156230323333,5.553098901235933,0.5161842163384025,0.5282626689083607,0.5161842163384025
15398,107717,2023,4,-15.25,38.25,MOZ,2982.16192,120443.41654260764,40.38795336190452,-15.5,38.5,6.0,242.32772017142713,5.494409177419606,4.716204701491775,0.4444120050078022,0.45705198973636524,0.4444120050078022
15399,107714,2023,4,-15.25,36.75,MOZ,2982.16192,346401.1012487374,116.15771059431187,-15.5,36.5,8.0,929.2616847544949,6.83546592802341,6.169660274940976,0.569060641130654,0.5804741878052325,0.569060641130654
15400,107718,2023,4,-15.25,38.75,MOZ,2982.16192,228385.48677054868,76.58386529546614,-15.5,38.5,6.0,459.50319177279687,6.132319786774049,5.4058280638998575,0.5035542403350431,0.5157611603531398,0.5035542403350431
15401,107716,2023,4,-15.25,37.75,MOZ,2982.16192,216367.3919679708,72.55387124250142,-15.5,37.5,6.0,435.32322745500846,6.078383316060681,5.347391239973946,0.49854268681061703,0.5107971960999315,0.49854268681061703
15406,106990,2023,4,-15.75,34.75,MWI,2974.96192,563097.3334246933,189.27883736565383,-15.5,34.5,6.0,1135.673024193923,7.0358608747262945,6.388005289296172,0.5877859525476465,0.5989172438450515,0.5877859525476465
15407,107711,2023,4,-15.25,35.25,MWI,2982.16192,922192.931460936,309.236371531743,-15.5,35.5,9.0,2783.1273437856867,7.931689761710539,7.367347465820741,0.6717745304108689,0.6813635461923614,0.6717745304108689
15408,107712,2023,4,-15.25,35.75,MWI,1926.977408,397803.70881112246,206.43921779238755,-15.5,35.5,9.0,1857.952960131488,7.527768683545184,6.9251289867361745,0.6338497865844008,0.6441892600996447,0.6338497865844008
15409,107710,2023,4,-15.25,34.75,MWI,2982.16192,443662.5472163075,148.77211872395833,-15.5,34.5,6.0,892.63271234375,6.795294854452628,6.125924784047748,0.5653098768213829,0.5767771017597242,0.5653098768213829
15410,107713,2023,4,-15.25,36.25,MOZ,2982.16192,216334.99448491156,72.5430074852916,-15.5,36.5,8.0,580.3440598823328,6.365342767263039,5.658553347700317,0.5252280104281536,0.5372070897961411,0.5252280104281536
15464,109176,2023,4,-14.25,47.75,MDG,948.387904,21033.92419847465,22.17860867874866,-14.5,47.5,2.0,44.35721735749732,3.814569311803584,2.9183630065698387,0.29022874730766723,0.30245038281354797,0.29022874730766723
15473,109177,2023,4,-14.25,48.25,MDG,2933.422848,67174.10109083171,22.899562924121504,-14.5,48.5,1.0,22.899562924121504,3.173860171076582,2.241183947742574,0.23215373790544483,0.24348365345199235,0.23215373790544483
15474,109179,2023,4,-14.25,49.25,MDG,2995.872,53959.96508200208,18.01143876707753,-14.5,49.5,6.0,108.06863260246517,4.69197734098176,3.853809750321821,0.3704528442145568,0.3832013484350144,0.3704528442145568
15475,109178,2023,4,-14.25,48.75,MDG,2995.872,71487.85704281846,23.8621199580017,-14.5,48.5,1.0,23.8621199580017,3.2133453583116967,2.282753170323276,0.23571872261775728,0.2471176149510299,0.23571872261775728
15476,109899,2023,4,-13.75,49.25,MDG,3002.436096,84761.70837170491,28.23097833277079,-13.5,49.5,1.0,28.23097833277079,3.3752290487228356,2.4534149240338055,0.25035470821439243,0.2620163438027708,0.25035470821439243
15479,109900,2023,4,-13.75,49.75,MDG,3002.436096,172384.48928811282,57.414873714638695,-13.5,49.5,1.0,57.414873714638695,4.0675705443014785,3.187208665810913,0.3132850039722058,0.3257349814816978,0.3132850039722058
15480,110620,2023,4,-13.25,49.75,MDG,2735.172096,94962.59191557665,34.719055541131354,-13.5,49.5,1.0,34.719055541131354,3.575684315040916,2.665241179374038,0.26852096957490434,0.28046495127021637,0.26852096957490434
15482,110619,2023,4,-13.25,49.25,MDG,3008.694016,110363.4507717185,36.6815137015643,-13.5,49.5,1.0,36.6815137015643,3.6291696214480904,2.7218506991511595,0.2733758131357863,0.28538739327588697,0.2733758131357863
19012,103576,2023,4,-18.25,127.75,AUS,2935.547904,1852.5973779957264,0.6310908350265254,-18.5,127.5,14.0,8.835271690371355,2.2859750763065763,1.3130835902313844,0.15255966852885905,0.1617684464111579,0.15255966852885905
19018,103572,2023,4,-18.25,125.75,AUS,2935.547904,2106.7581050016174,0.7176711720939497,-18.5,125.5,4.0,2.870684688375799,1.3534314134537582,0.35593121079995155,0.07047409203288073,0.07594315332593556,0.07047409203288073
19019,103569,2023,4,-18.25,124.25,AUS,2935.547904,567.6112757273032,0.19335786513784078,-18.5,124.5,4.0,0.7734314605513631,0.5729163480519096,-0.4223386191757708,0.0037295181950838807,0.004109590015219301,0.0037295181950838807
19052,105017,2023,4,-17.25,128.25,AUS,2951.987968,424.60297109185984,0.1438362810738461,-17.5,128.5,5.0,0.7191814053692305,0.5418482504251954,-0.45261247826985945,0.0011332260791175122,0.001250283056598224,0.0011332260791175122
19076,107181,2023,4,-15.75,130.25,AUS,2974.96192,455.7530087210165,0.15319624955771416,-15.5,130.5,9.0,1.3787662460194274,0.866581969250482,-0.13300584059957682,0.028542754247130396,0.031136676265870564,0.028542754247130396
19208,109341,2023,4,-14.25,130.25,AUS,2995.872,390.2456984681221,0.13026113881638537,-14.5,130.5,6.0,0.7815668328983123,0.5774932203184419,-0.4178725057413283,0.0041125329624717225,0.004530815765107603,0.0041125329624717225
20076,147459,2023,4,12.25,109.25,VNM,1416.984448,769798.2684475306,543.2651498286102,12.5,109.5,7.0,3802.8560488002713,8.243770580888334,7.709704590595558,0.701135144831887,0.7100854482749643,0.701135144831887
20176,148179,2023,4,12.75,109.25,VNM,2043.5296,461527.6980131627,225.84830580049473,12.5,109.5,7.0,1580.9381406034631,7.366406045542528,6.748757462533781,0.6187241299462929,0.6293384855447933,0.6187241299462929
20181,150339,2023,4,14.25,109.25,VNM,1020.184704,360724.7981693483,353.5877344122072,14.5,109.5,2.0,707.1754688244145,6.562691900309743,5.872909935683102,0.5436112736142409,0.5553698288276122,0.5436112736142409
20360,148121,2023,4,12.75,80.25,IND,1383.018752,3939077.706639189,2848.1737510376065,12.5,80.5,4.0,11392.695004150426,9.340815411571697,8.917609489011747,0.8047253067220002,0.8110503659207432,0.8047253067220002
20423,153164,2023,4,16.25,81.75,IND,893.972864,668364.6624399864,747.6341725289622,16.5,81.5,1.0,747.6341725289622,6.6182504430111,5.933308390151806,0.5487910569602059,0.5604830781055545,0.5487910569602059
20425,153884,2023,4,16.75,81.75,IND,2955.513856,2994359.6414070376,1013.1434962919144,16.5,81.5,1.0,1013.1434962919144,6.921799689219598,6.263692963375456,0.5771249030031429,0.5884197893389398,0.5771249030031429
22548,163222,2023,4,23.25,70.75,IND,2553.26592,213471.9918389567,83.60742614657102,23.5,70.5,2.0,167.21485229314203,5.12524204502661,4.318704133128568,0.41032227800847615,0.42307623224943613,0.41032227800847615
22556,163220,2023,4,23.25,69.75,IND,2839.704064,316377.5846032628,111.41216742057766,23.5,69.5,11.0,1225.5338416263542,7.111947455349162,6.470979819753178,0.5949018646149522,0.6059197610910891,0.5949018646149522
22567,163221,2023,4,23.25,70.25,IND,2797.142528,757447.1313074962,270.7931840173631,23.5,70.5,2.0,541.5863680347262,6.29634727649369,5.583680824703715,0.5188069281157058,0.5308571906410463,0.5188069281157058
22568,163219,2023,4,23.25,69.25,IND,2839.704064,247733.68206208583,87.23926031684047,23.5,69.5,11.0,959.6318634852452,6.867591259079563,6.2046443143878,0.5720608792409707,0.5834307956973708,0.5720608792409707
22569,163218,2023,4,23.25,68.75,IND,2085.63008,131034.87390078694,62.82747605020491,23.5,68.5,9.0,565.4472844518442,6.339384021331211,5.630379197650127,0.5228117897731646,0.5348180145533709,0.5228117897731646
22570,163941,2023,4,23.75,70.25,IND,2527.187712,54891.40815605708,21.720352586162416,23.5,70.5,2.0,43.44070517232483,3.7941558326096394,2.8967048546545064,0.28837133993553743,0.30057165809051495,0.28837133993553743
22571,163940,2023,4,23.75,69.75,IND,2704.840192,64388.32099358202,23.804852199409353,23.5,69.5,11.0,261.8533741935029,5.571596364137612,4.799468369806188,0.4515527135946821,0.46415579965581805,0.4515527135946821
22572,163939,2023,4,23.75,69.25,IND,2671.299328,51114.34070155178,19.134636154691453,23.5,69.5,11.0,210.480997701606,5.354135149067517,4.565020842973328,0.4314464475374808,0.4441420745494096,0.4314464475374808
22573,163938,2023,4,23.75,68.75,IND,2536.657408,74221.42829867927,29.259539764653653,23.5,68.5,9.0,263.3358578818829,5.577220483546161,4.805537248216902,0.45207318180197353,0.46467340726585565,0.45207318180197353
22581,163942,2023,4,23.75,70.75,IND,2788.983808,180355.9259337048,64.66725458081426,23.5,70.5,2.0,129.33450916162852,4.870104292977035,4.044719873303839,0.38682533394623975,0.3995950021269002,0.38682533394623975
22584,164662,2023,4,24.25,70.75,IND,2817.947904,85867.88086459515,30.471777261285787,24.5,70.5,1.0,30.471777261285787,3.449091184260378,2.531403820231825,0.25704305130611854,0.2688141374964378,0.25704305130611854
22647,163937,2023,4,23.75,68.25,IND,1527.228416,34847.86348332503,22.81771548921012,23.5,68.5,9.0,205.35943940289107,5.329619499775022,4.538616364782019,0.42918199428950726,0.44188581259673476,0.42918199428950726
22693,164661,2023,4,24.25,70.25,IND,2745.827328,55562.13428223807,20.23511592140366,24.5,70.5,1.0,20.23511592140366,3.055656222728609,2.1168791784899,0.22149333642228028,0.23260492582248893,0.22149333642228028
22697,165381,2023,4,24.75,70.25,PAK,2806.781952,329437.0643649798,117.37180514868147,24.5,70.5,1.0,117.37180514868147,4.773830561901743,3.9414979708071827,0.37797300326668504,0.3907345899927727,0.37797300326668504
22703,165382,2023,4,24.75,70.75,PAK,2806.781952,239382.01966494607,85.28700260965127,24.5,70.5,1.0,85.28700260965127,4.457678979674591,3.603187599099167,0.34895943918536565,0.36163804118239856,0.34895943918536565
28687,174862,2023,4,31.25,130.75,JPN,1350.061568,217942.00572650388,161.4311605428234,31.5,130.5,5.0,807.1558027141169,6.694754865073951,6.016514124806207,0.5559267971449977,0.56752405077784,0.5559267971449977
28712,173403,2023,4,30.25,121.25,CHN,1552.37056,2722920.660274748,1754.040388574973,30.5,121.5,1.0,1754.040388574973,7.470247149068194,6.8622377813262965,0.6284562244269694,0.6388953497425717,0.6284562244269694
28727,174844,2023,4,31.25,121.75,CHN,1423.647488,8321394.425309988,5845.1228239093325,31.5,121.5,3.0,17535.368471727998,9.772032201828994,9.39416954661463,0.8455951910830739,0.8507367729827817,0.8455951910830739
28729,174123,2023,4,30.75,121.25,CHN,1755.947776,3193626.231330681,1818.7478437460552,30.5,121.5,1.0,1818.7478437460552,7.506453223079987,6.901821223466968,0.6318509082178014,0.64222752284857,0.6318509082178014
28733,174843,2023,4,31.25,121.25,CHN,2559.346176,20153877.18539196,7874.61945335212,31.5,121.5,3.0,23623.85836005636,10.070054757002442,9.724077150254306,0.8738881321205876,0.8781648432840915,0.8738881321205876
28734,175563,2023,4,31.75,121.25,CHN,2037.14304,1586411.5805558972,778.7433427138711,31.5,121.5,3.0,2336.2300281416133,7.75672175851047,7.175664493457062,0.6553357609640627,0.6652606217359951,0.6553357609640627
28747,175564,2023,4,31.75,121.75,CHN,1712.289024,1123717.332820938,656.2661542943687,31.5,121.5,3.0,1968.798462883106,7.585686513393692,6.988474993303457,0.6392823525786286,0.6495196429220442,0.6392823525786286
28751,176283,2023,4,32.25,121.25,CHN,2046.175232,1321203.5609919557,645.6942398332948,32.5,121.5,4.0,2582.776959333179,7.857007545129517,7.2855075838774015,0.664755926023475,0.6744902775384175,0.664755926023475
28755,174861,2023,4,31.25,130.25,JPN,740.792128,100202.1051843142,135.2634583939777,31.5,130.5,5.0,676.3172919698884,6.518139836634491,5.82449312762137,0.5394590386229816,0.5512695447607165,0.5394590386229816
28756,175581,2023,4,31.75,130.25,JPN,1305.778048,246109.802979566,188.47751603461327,31.5,130.5,5.0,942.3875801730663,6.849477205799612,6.184917468358672,0.5703691010418608,0.5817636952776893,0.5703691010418608
28757,176301,2023,4,32.25,130.25,JPN,1509.31712,195837.98174586773,129.75270680416568,32.5,130.5,5.0,648.7635340208284,6.47660850288655,5.779372285931662,0.5355894663566685,0.5474472691578424,0.5355894663566685
28758,177021,2023,4,32.75,130.25,JPN,1100.155648,348366.7200843258,316.6522125461341,32.5,130.5,5.0,1583.2610627306703,7.36787337112428,6.750360503756587,0.6188616070771538,0.6294735287101932,0.6188616070771538
28759,177020,2023,4,32.75,129.75,JPN,765.252992,564245.2702496981,737.3316748165006,32.5,129.5,5.0,3686.658374082503,8.212746948629528,7.675645153917205,0.698214200837022,0.707230233621492,0.698214200837022
28760,177741,2023,4,33.25,130.25,JPN,2186.897408,949291.6891801228,434.08149175515547,33.5,130.5,11.0,4774.89640930671,8.471336964993556,7.959711671929484,0.7225758013463313,0.7310291878446766,0.7225758013463313
28761,177740,2023,4,33.25,129.75,JPN,1638.243456,493782.4275222473,301.40967492578056,33.5,129.5,1.0,301.40967492578056,5.711782637595771,4.950820913483891,0.4645327375374706,0.47705763844936583,0.4645327375374706
28762,177733,2023,4,33.25,126.25,KOR,758.070976,195037.1418374464,257.28084574160823,33.5,126.5,4.0,1029.123382966433,6.937433863337317,6.28072691128948,0.578585737729747,0.5898586577043028,0.578585737729747
28793,177722,2023,4,33.25,120.75,CHN,1297.456512,188205.76072184223,145.05747127641857,33.5,120.5,5.0,725.2873563820929,6.58794574420243,5.900360939728788,0.5459654771255169,0.5576940294414342,0.5459654771255169
28795,177721,2023,4,33.25,120.25,CHN,2584.608,1747703.602115884,676.1967780475352,33.5,120.5,5.0,3380.983890237676,8.12621776606388,7.580678873004055,0.6900698738897648,0.6992666467676574,0.6900698738897648
28796,178441,2023,4,33.75,120.25,CHN,2445.755136,915043.436118288,374.13534276159356,33.5,120.5,5.0,1870.6767138079679,7.534589946508531,6.932588433985066,0.6344895102490176,0.6448170450671064,0.6344895102490176
28807,179161,2023,4,34.25,120.25,CHN,1142.491264,301859.440061522,264.21159581096106,34.5,120.5,5.0,1321.0579790548054,7.186944876526191,6.552805084708572,0.601919215446582,0.6128220391393506,0.601919215446582
28808,175582,2023,4,31.75,130.75,JPN,2289.54368,697209.1840657017,304.51883934605763,31.5,130.5,5.0,1522.594196730288,7.32882742567772,6.7077079542182645,0.6152037160316797,0.6258799921872074,0.6152037160316797
28811,176302,2023,4,32.25,130.75,JPN,2547.000832,185857.11253335368,72.97096655732607,32.5,130.5,5.0,364.8548327866303,5.902236622991678,5.156708220328587,0.48218967350579606,0.4945857926441493,0.48218967350579606
28813,177022,2023,4,32.75,130.75,JPN,2318.448128,1211576.0010511307,522.5805945015004,32.5,130.5,5.0,2612.902972507502,7.8685997750972145,7.298208581189132,0.6658451660533924,0.6755571514812905,0.6658451660533924
28816,177742,2023,4,33.25,130.75,JPN,2584.608,807007.0757500898,312.23577260075405,33.5,130.5,11.0,3434.5934986082943,8.14194496953037,7.597936253463347,0.6915498702354386,0.7007140769531708,0.6915498702354386
28817,177743,2023,4,33.25,131.25,JPN,2584.292352,226442.01026409245,87.62244336978654,33.5,131.5,4.0,350.48977347914615,5.862180616884798,5.113381535136119,0.47847396845390444,0.49089929666450843,0.47847396845390444
28818,177746,2023,4,33.25,132.75,JPN,2564.545536,144203.42193864725,56.22962038083587,33.5,132.5,5.0,281.1481019041793,5.642432117134606,4.87592558827665,0.4581096997029493,0.47067506465546555,0.4581096997029493
28819,177744,2023,4,33.25,131.75,JPN,1307.329024,597024.5349539268,456.67504047850684,33.5,131.5,4.0,1826.7001619140274,7.510813713349345,6.906589039606431,0.6322597970685686,0.6426288341975936,0.6322597970685686
28820,178472,2023,4,33.75,135.75,JPN,2432.638464,85792.56940232367,35.26729132665875,33.5,135.5,6.0,211.6037479599525,5.35943009491498,4.570724446530873,0.4319355897014523,0.4446293871518444,0.4319355897014523
28821,177747,2023,4,33.25,133.25,JPN,1340.291456,90419.23552330896,67.46236806818007,33.5,133.5,2.0,134.92473613636014,4.912101321785738,4.089776298800439,0.39068938186715024,0.4034601372940719,0.39068938186715024
28822,178468,2023,4,33.75,133.75,JPN,2507.346432,417886.45274580526,166.66482437868612,33.5,133.5,2.0,333.32964875737224,5.812127478567212,5.059259864560884,0.4738324833303627,0.48629272923280203,0.4738324833303627
28823,178469,2023,4,33.75,134.25,JPN,2317.015552,40337.725840513485,17.4093461762459,33.5,134.5,2.0,34.8186923524918,3.578469889893947,2.6681885458017187,0.2687737362999944,0.280721317580659,0.2687737362999944
28824,178471,2023,4,33.75,135.25,JPN,1159.243008,164608.0314326799,141.99613911553558,33.5,135.5,6.0,851.9768346932135,6.748732389670638,6.075245121175999,0.5609635789561251,0.5724917933651988,0.5609635789561251
28825,178467,2023,4,33.75,133.25,JPN,2388.627968,332646.30555851466,139.26250132499274,33.5,133.5,2.0,278.5250026499855,5.633091743513749,4.865841525159432,0.4572448884647529,0.46981543702035483,0.4572448884647529
28830,178466,2023,4,33.75,132.75,JPN,1865.638016,640572.2085136143,343.3528921580542,33.5,132.5,5.0,1716.764460790271,7.44877899232446,6.838771046511316,0.6264437126293074,0.6369195593126695,0.6264437126293074
28831,178462,2023,4,33.75,130.75,JPN,2127.206912,1956132.302826924,919.5778237612853,33.5,130.5,11.0,10115.35606137414,9.221908805012868,8.78636908609137,0.7934701039300653,0.8001069701697483,0.7934701039300653
28832,178463,2023,4,33.75,131.25,JPN,738.41312,361942.7962923968,490.163008333867,33.5,131.5,4.0,1960.652033335468,7.581542271356372,6.983941630850684,0.6388935705221894,0.6491382336630065,0.6388935705221894
28833,179183,2023,4,34.25,131.25,JPN,2060.276352,348457.7842123587,169.1315749336712,34.5,131.5,5.0,845.657874668356,6.741296687040583,6.067153361930127,0.5602696280901631,0.5718074593410236,0.5602696280901631
28834,179184,2023,4,34.25,131.75,JPN,2474.483712,350999.5956454359,141.847608025571,34.5,131.5,5.0,709.2380401278549,6.565600181631387,5.876071008142376,0.543882367810673,0.5556374882485564,0.543882367810673
28835,179185,2023,4,34.25,132.25,JPN,1835.586688,1082820.5297470998,589.9043269522228,34.5,132.5,2.0,1179.8086539044457,7.073954782667968,6.429542812804217,0.5913482187412473,0.6024231609876911,0.5913482187412473
28836,179186,2023,4,34.25,132.75,JPN,1572.565888,863271.8484566002,548.9575063557529,34.5,132.5,2.0,1097.9150127115058,7.002078619940692,6.351177515956747,0.5846275954557218,0.5958081433990903,0.5846275954557218
28838,179191,2023,4,34.25,135.25,JPN,1601.121536,1383524.0999439703,864.0968651264023,34.5,135.5,5.0,4320.484325632012,8.37135421611959,7.849832338941688,0.7131525281171986,0.7218274216782289,0.7131525281171986
28840,179192,2023,4,34.25,135.75,JPN,2554.601984,555728.1885389404,217.54002855222882,34.5,135.5,5.0,1087.700142761144,6.992739734017046,6.3409981030507385,0.583754607000867,0.5949486526820181,0.583754607000867
28841,179912,2023,4,34.75,135.75,JPN,2537.919488,8067580.796698218,3178.8166783241227,34.5,135.5,5.0,15894.083391620614,9.673765119736967,9.285486011058332,0.8362744696770847,0.8416929057011391,0.8362744696770847
28843,179915,2023,4,34.75,137.25,JPN,1528.291072,1572905.4454266182,1029.1923274590838,34.5,137.5,3.0,3087.5769823772516,8.035465740315768,7.481126120240779,0.6815322102136954,0.6909144167132684,0.6815322102136954
28846,179911,2023,4,34.75,135.25,JPN,1879.844608,5407914.94672175,2876.788285429255,34.5,135.5,5.0,14383.941427146276,9.573937204176612,9.175126258922054,0.8268099956071977,0.8325053893924186,0.8268099956071977
