,index,pgid,year,quarter,lat,lon,iso3,wp_land_area,wp_pop_count,wp_pop_density,latbin,lonbin,ID,Severity,num_days,YEAR,num_days_multiply_pop_density,num_days_multiply_pop_density_log,boxcoxb,boxcoxb_log,num_days_multiply_pop_density_log_minmax,boxcoxb_log_minmax
51800,51800,199803,2023,4,48.75,1.25,FRA,2037.587968,179319.28416962185,88.00566502443239,48.5,1.5,4566.0,1.5,5.0,2018.0,440.02832512216196,6.089109102686187,5.35966788131865,0.5008093894385746,0.5131152687621275,0.5008093894385746
51802,51802,199804,2023,4,48.75,1.75,FRA,2037.587968,576115.3807720854,282.7438077864059,48.5,1.5,4566.0,1.5,5.0,2018.0,1413.7190389320294,7.254686231303242,6.627655833535357,0.609582099473226,0.620416823058561,0.609582099473226
51808,51808,200518,2023,4,49.25,-1.25,FRA,1799.965696,129750.46183610024,72.08496368816367,49.5,-1.5,4557.0,1.5,2.0,2018.0,144.16992737632734,4.977904969206816,4.160851006932197,0.3979704310444347,0.4108192235365078,0.3979704310444347
51809,51809,200517,2023,4,49.25,-1.75,FRA,769.805696,49832.28171583004,64.73358403914699,49.5,-1.5,4557.0,1.5,2.0,2018.0,129.46716807829398,4.871121609502837,4.046235091757636,0.38813825268276836,0.40098888267967675,0.38813825268276836
51813,51813,199074,2023,4,48.25,-3.25,FRA,2057.789952,55295.88748755469,26.871492609734876,48.5,-3.5,4628.0,1.0,1.0,2018.0,26.871492609734876,3.327604396203835,2.4033515772223235,0.24720561066921287,0.258894642835771,0.24720561066921287
51815,51815,199073,2023,4,48.25,-3.75,FRA,2057.789952,72680.89570619163,35.31988074659995,48.5,-3.5,4628.0,1.0,1.0,2018.0,35.31988074659995,3.5923652703191102,2.683111053734835,0.2712044163084486,0.28326819359612154,0.2712044163084486
51816,51816,199794,2023,4,48.75,-3.25,FRA,1348.13248,149387.490039584,110.81068979184003,48.5,-3.5,4628.0,1.0,1.0,2018.0,110.81068979184003,4.716807171461775,3.8807993367693348,0.37394655995000436,0.38678289094763857,0.37394655995000436
51818,51818,199793,2023,4,48.75,-3.75,FRA,825.595328,96653.98260096012,117.0718623555003,48.5,-3.5,4628.0,1.0,1.0,2018.0,117.0718623555003,4.7712934421113,3.9391853427843784,0.37895512812390003,0.39179882801861293,0.37895512812390003
51894,51894,201971,2023,4,50.25,5.25,BEL,1976.070016,163978.233530252,82.98199567957617,50.5,5.5,4609.0,1.5,1.0,2018.0,82.98199567957617,4.430602438721921,3.5746097276982427,0.347680479499564,0.3604352457202318,0.347680479499564
51898,51898,202692,2023,4,50.75,5.75,BEL,1955.244032,1305842.8394929932,667.8669353396565,50.5,5.5,4609.0,1.5,1.0,2018.0,667.8669353396565,6.50558513950725,5.8115968211329205,0.5395775302878212,0.5514555252590453,0.5395775302878212
51907,51907,201972,2023,4,50.25,5.75,BEL,1976.070016,122355.5310080623,61.9186213126885,50.5,5.5,4609.0,1.5,1.0,2018.0,61.9186213126885,4.141842166199988,3.2665756383526716,0.32125617268923606,0.33385234073699144,0.32125617268923606
51912,51912,202691,2023,4,50.75,5.25,BEL,1955.244032,653913.8331564355,334.44103265593577,50.5,5.5,4609.0,1.5,1.0,2018.0,334.44103265593577,5.815446181369382,5.063450092045223,0.47539872867999566,0.4879222068105461,0.47539872867999566
51969,51969,203395,2023,4,51.25,-2.75,GBR,1778.603776,916717.723648146,515.4142457235771,51.5,-2.5,4826.0,1.0,12.0,2019.0,6184.970948682925,8.730039256933134,8.24554777843211,0.748370871939083,0.7562359541132891,0.748370871939083
51970,51970,203396,2023,4,51.25,-2.25,GBR,1934.232064,562121.4018067783,290.6173526274344,51.5,-2.5,4826.0,1.0,12.0,2019.0,3487.4082315292126,8.15720081703621,7.6157987161493335,0.6943486613758623,0.7035011728169083,0.6943486613758623
51971,51971,203398,2023,4,51.25,-1.25,GBR,1934.232064,518931.5760708543,268.2881675519853,51.5,-1.5,4871.0,1.5,1.0,2020.0,268.2881675519853,5.595782061057924,4.826127730695831,0.45504033619632295,0.4677002060918599,0.45504033619632295
51972,51972,203397,2023,4,51.25,-1.75,GBR,1934.232064,228766.00172675852,118.27226214711251,51.5,-1.5,4871.0,1.5,1.0,2020.0,118.27226214711251,4.781408797016839,3.950027950752341,0.37988524725512424,0.3927300347804617,0.37988524725512424
51973,51973,204116,2023,4,51.75,-2.25,GBR,1905.168896,577964.5363588543,303.3665611339344,51.5,-2.5,4826.0,1.0,12.0,2019.0,3640.3987336072128,8.200123154293458,7.662918952059873,0.6983908100007773,0.7074525488251204,0.6983908100007773
51975,51975,204115,2023,4,51.75,-2.75,GBR,1755.855872,374283.9286307238,213.1632411288959,51.5,-2.5,4826.0,1.0,12.0,2019.0,2557.958893546751,7.8473557725476715,7.2759801514561655,0.6651977643684086,0.6749772304295736,0.6651977643684086
51986,51986,204118,2023,4,51.75,-1.25,GBR,1912.61056,530626.4124358561,277.43568059974325,51.5,-1.5,4871.0,1.5,1.0,2020.0,277.43568059974325,5.62918708332187,4.862191828036099,0.45813404824287407,0.4707754301351468,0.45813404824287407
51987,51987,204117,2023,4,51.75,-1.75,GBR,1913.142016,423915.185323712,221.58061543702567,51.5,-1.5,4871.0,1.5,1.0,2020.0,221.58061543702567,5.405289352556398,4.620655920679632,0.4374142021529238,0.4501636885997887,0.4374142021529238
51988,51988,204837,2023,4,52.25,-1.75,GBR,1891.907968,1636525.9106846475,865.0134881638426,52.5,-1.5,4999.0,1.5,6.0,2020.0,5190.080928983056,8.554697225954799,8.052585125853357,0.7318178198223239,0.7400941888061816,0.7318178198223239
51990,51990,204834,2023,4,52.25,-3.25,GBR,1891.907968,45513.74640805872,24.057061536757967,52.5,-3.5,9571.0,2.5,5.0,4038.0,120.28530768378984,4.798145684819942,3.9679703888877476,0.3814244161543282,0.3942708114749124,0.3814244161543282
51991,51991,204838,2023,4,52.25,-1.25,GBR,1891.907968,529051.6029281858,279.63918534973146,52.5,-1.5,4999.0,1.5,6.0,2020.0,1677.835112098389,7.425855446238569,6.814665401751329,0.6256244739308855,0.6361744442054797,0.6256244739308855
51995,51995,205554,2023,4,52.75,-3.25,GBR,1870.505984,122216.20701188831,65.33858114184376,52.5,-3.5,9571.0,2.5,5.0,4038.0,326.6929057092188,5.79207690673445,5.038183028075641,0.47323122620665936,0.485770860984051,0.47323122620665936
51999,51999,185448,2023,4,38.75,23.75,GRC,980.474752,28993.25060710092,29.57062438166783,38.5,23.5,4540.0,1.0,1.0,2017.0,29.57062438166783,3.420039560348001,2.5009147366897784,0.2555749403905762,0.26740410698087064,0.2555749403905762
52001,52001,185447,2023,4,38.75,23.25,GRC,1434.404224,43995.35532368685,30.671518242605817,38.5,23.5,4540.0,1.0,1.0,2017.0,30.671518242605817,3.4554177988585724,2.5382868092835236,0.2587808554061935,0.27066098281281004,0.2587808554061935
52006,52006,186166,2023,4,39.25,22.75,GRC,2080.955008,161402.448620346,77.56171949890903,39.5,22.5,4583.0,1.0,4.0,2018.0,310.2468779956361,5.740586417192502,4.982527058241632,0.46845685066321,0.48103071172778467,0.46845685066321
52008,52008,186165,2023,4,39.25,22.25,GRC,2393.220096,57688.71124502403,24.105058845797036,39.5,22.5,4583.0,1.0,4.0,2018.0,96.42023538318814,4.579033944544521,3.7332996189736973,0.3612934870198321,0.37409966216277313,0.3612934870198321
52010,52010,186885,2023,4,39.75,22.25,GRC,2376.048128,218655.48401749908,92.02485481703975,39.5,22.5,4583.0,1.0,4.0,2018.0,368.099419268159,5.911066036662076,5.166881897094859,0.4842714925886404,0.4967248495894755,0.4842714925886404
52012,52012,186886,2023,4,39.75,22.75,GRC,1591.84512,32138.10999215925,20.18921915730046,39.5,22.5,4583.0,1.0,4.0,2018.0,80.75687662920184,4.4037499240280615,3.545926363796151,0.34521991414554287,0.35796323722531764,0.34521991414554287
52025,52025,187600,2023,4,40.25,19.75,ALB,1972.71616,32412.189757674743,16.430234827941362,40.5,19.5,4580.0,1.0,7.0,2018.0,115.01164379558953,4.753690563617061,3.920319323193769,0.37733673098152193,0.3901783293178842,0.37733673098152193
52034,52034,188332,2023,4,40.75,25.75,GRC,734.057088,63136.66908534977,86.01057072736796,40.5,25.5,4528.0,1.5,1.0,2017.0,86.01057072736796,4.466029613887164,3.612464190559543,0.35092777574171785,0.3636966265986236,0.35092777574171785
52044,52044,188320,2023,4,40.75,19.75,ALB,2330.844672,347567.6139796844,149.11659200415582,40.5,19.5,4580.0,1.0,7.0,2018.0,1043.8161440290908,6.951596210191735,6.29700045345967,0.5812172544323141,0.592514739568307,0.5812172544323141
52098,52098,191906,2023,4,43.25,12.75,ITA,2250.948096,178503.1545531752,79.30131968408355,43.5,12.5,4749.0,1.0,2.0,2019.0,158.6026393681671,5.0726872222734976,4.2626771086860975,0.40670545176815126,0.41954475771530536,0.40670545176815126
52109,52109,193354,2023,4,44.25,16.75,BIH,2213.676032,13025.744503807013,5.884214453927382,44.5,16.5,4581.0,1.0,4.0,2018.0,23.536857815709528,3.2001763877148934,2.2690521501702023,0.23568490764437564,0.24716378175754644,0.23568490764437564
52113,52113,193353,2023,4,44.25,16.25,HRV,2213.676032,27759.528772429887,12.54001415344858,44.5,16.5,4581.0,1.0,4.0,2018.0,50.16005661379432,3.9349590833127333,3.046465858075479,0.3023743392585427,0.3148069461368254,0.3023743392585427
52114,52114,193352,2023,4,44.25,15.75,HRV,2177.890048,25032.42688788349,11.493889193750283,44.5,15.5,9070.0,3.0,7.0,4034.0,80.45722435625198,4.400078027937952,3.5420047141851945,0.34488350049488925,0.3576252071215945,0.34488350049488925
52128,52128,187620,2023,4,40.25,29.75,TUR,2210.411776,339126.21098611865,153.4221879688894,40.5,29.5,4933.0,1.0,2.0,2020.0,306.8443759377788,5.7295943823509035,4.970648653177889,0.46743787701490846,0.48001879892130783,0.46743787701490846
52129,52129,187619,2023,4,40.25,29.25,TUR,2140.374656,2357305.827232597,1101.3519622017973,40.5,29.5,4933.0,1.0,2.0,2020.0,2202.7039244035946,7.697894825678917,7.11227224668826,0.6511542930368637,0.6612180449480755,0.6511542930368637
52132,52132,188340,2023,4,40.75,29.75,TUR,2125.642496,1066438.3830997327,501.7016667226683,40.5,29.5,4933.0,1.0,2.0,2020.0,1003.4033334453366,6.912148946120353,6.254012024908949,0.5775295475693124,0.5888832743965228,0.5775295475693124
52142,52142,188339,2023,4,40.75,29.25,TUR,1471.850752,4022915.953533201,2733.236333960307,40.5,29.5,4933.0,1.0,2.0,2020.0,5466.472667920614,8.606571753529852,8.109654542543318,0.7367134460801378,0.7448696921174046,0.7367134460801378
52143,52143,189061,2023,4,41.25,30.25,TUR,721.478912,53996.48664678656,74.84139279567268,41.5,30.5,10226.0,4.0,12.0,4042.0,898.0967135480721,6.801390607715525,6.133369372513428,0.5671803733331628,0.5786870020346677,0.5671803733331628
52148,52148,189054,2023,4,41.25,26.75,TUR,2323.547904,101617.40908160966,43.73372673172555,41.5,26.5,4597.0,1.5,14.0,2018.0,612.2721742441577,6.418808841056696,5.717324810324062,0.5314905275066284,0.5434670091229373,0.5314905275066284
52149,52149,189053,2023,4,41.25,26.25,GRC,2323.547904,44818.43010169911,19.288791087347047,41.5,26.5,4597.0,1.5,14.0,2018.0,270.04307522285865,5.602277757410461,4.833139744459345,0.45564185274742613,0.46829819167149456,0.45564185274742613
52152,52152,189773,2023,4,41.75,26.25,BGR,2305.668096,58295.93361571628,25.28374908637166,41.5,26.5,4597.0,1.5,14.0,2018.0,353.9724872092032,5.872040285652926,5.124658779040794,0.4806494368988961,0.4931321883763683,0.4806494368988961
52154,52154,189774,2023,4,41.75,26.75,TUR,2305.668096,210720.2519135472,91.39227466395371,41.5,26.5,4597.0,1.5,14.0,2018.0,1279.491845295352,7.154999537243942,6.518833875560783,0.6002469482523661,0.6112397922532918,0.6002469482523661
52156,52156,190494,2023,4,42.25,26.75,BGR,2287.613952,52139.31931421446,22.79200966956441,42.5,26.5,4536.0,1.0,2.0,2017.0,45.58401933912882,3.8412575496800363,2.9469410619262795,0.2938367330660948,0.3061809016204258,0.2938367330660948
52161,52161,190493,2023,4,42.25,26.25,BGR,2287.613952,75420.33646413637,32.96899653816081,42.5,26.5,4536.0,1.0,2.0,2017.0,65.93799307632162,4.203766714400395,3.332555344518039,0.3269161566302116,0.33955303621897287,0.3269161566302116
52164,52164,191213,2023,4,42.75,26.25,BGR,2269.338112,125573.47578996012,55.33484637037644,42.5,26.5,4536.0,1.0,2.0,2017.0,110.66969274075288,4.715545341960702,3.879447548017242,0.3738305984965044,0.3866667285218342,0.3738305984965044
52165,52165,191214,2023,4,42.75,26.75,BGR,2269.338112,65533.31438367017,28.8777216744995,42.5,26.5,4536.0,1.0,2.0,2017.0,57.755443348999,4.073383801481187,3.1936852323240323,0.3150033632793355,0.3275501503811846,0.3150033632793355
52183,52183,190488,2023,4,42.25,23.75,BGR,2275.579904,84841.58799370017,37.28350204032219,42.5,23.5,4642.0,1.5,4.0,2018.0,149.13400816128876,5.011528283004877,4.196963306405366,0.4010682780487477,0.41391454322196636,0.4010682780487477
52188,52188,191208,2023,4,42.75,23.75,BGR,2269.338112,207126.70160161503,91.27185610039895,42.5,23.5,4642.0,1.5,4.0,2018.0,365.0874244015958,5.902872169363022,5.158015679585534,0.4835109155622105,0.4959705325431806,0.4835109155622105
52192,52192,190479,2023,4,42.25,19.25,MNE,1881.638144,287906.4578025269,153.00840850860584,42.5,19.5,5025.0,1.0,13.0,2021.0,1989.109310611876,7.59594484616566,7.000684939283945,0.6415819198840921,0.6518326589502895,0.6415819198840921
52193,52193,190480,2023,4,42.25,19.75,ALB,2286.976256,117156.0136115678,51.2274726526797,42.5,19.5,5025.0,1.0,13.0,2021.0,665.9571444848361,6.5027257927042585,5.808489590997203,0.5393109805607734,0.551192297413628,0.5393109805607734
52195,52195,191200,2023,4,42.75,19.75,MNE,2269.338112,74398.47075206142,32.784215960879,42.5,19.5,5025.0,1.0,13.0,2021.0,426.194807491427,6.057240132823583,5.325141382398229,0.4978475782880687,0.5101814517575498,0.4978475782880687
52197,52197,191199,2023,4,42.75,19.25,MNE,2269.338112,49494.09314832326,21.809924614848782,42.5,19.5,5025.0,1.0,13.0,2021.0,283.5290199930342,5.650835251854837,4.885568292136797,0.46013936804643796,0.47276833311361777,0.46013936804643796
52209,52209,190487,2023,4,42.25,23.25,BGR,2287.613952,118993.43962170288,52.0163987973889,42.5,23.5,4642.0,1.5,4.0,2018.0,208.0655951895556,5.342648055304998,4.553158595828292,0.43162403125158805,0.4443970101079114,0.43162403125158805
52212,52212,191207,2023,4,42.75,23.25,BGR,2269.338112,1330466.3958416022,586.2794921595192,42.5,23.5,4642.0,1.5,4.0,2018.0,2345.117968638077,7.76051731296114,7.180847030409799,0.6570368923568272,0.6669829918180126,0.6570368923568272
52246,52246,193362,2023,4,44.25,20.75,SRB,2213.676032,312134.6143802857,141.00284317496994,44.5,20.5,5013.0,1.0,4.0,2021.0,564.0113726998798,6.336845859616216,5.628333829658707,0.5238565510806776,0.5359216008548735,0.5238565510806776
52247,52247,193360,2023,4,44.25,19.75,SRB,2213.676032,124002.9239385399,56.016744160393884,44.5,19.5,4759.0,1.0,4.0,2019.0,224.06697664157554,5.416398031870874,4.632629395721992,0.43844133125664503,0.45118633954871235,0.43844133125664503
52248,52248,193359,2023,4,44.25,19.25,BIH,2209.373952,111755.57893985028,50.58246424906266,44.5,19.5,4759.0,1.0,4.0,2019.0,202.32985699625064,5.314829571613346,4.523194831545226,0.42905362840335054,0.44183607573042755,0.42905362840335054
52249,52249,193361,2023,4,44.25,20.25,SRB,2213.676032,157763.11094111964,71.26747936941102,44.5,20.5,5013.0,1.0,4.0,2021.0,285.0699174776441,5.6562362476477865,4.891401100330227,0.4606397279695765,0.4732655419461379,0.4606397279695765
52251,52251,194081,2023,4,44.75,20.25,SRB,2194.149376,1390468.843442198,633.7165822215187,44.5,20.5,5013.0,1.0,4.0,2021.0,2534.866328886075,7.838290604738145,7.266046900118336,0.6643456532220983,0.6741427025617572,0.6643456532220983
52252,52252,194080,2023,4,44.75,19.75,SRB,2194.757888,221415.09219227717,100.8836069813807,44.5,19.5,4759.0,1.0,4.0,2019.0,403.5344279255228,6.002736845177127,5.266111820106047,0.49278380346950273,0.5051639481233894,0.49278380346950273
52253,52253,194082,2023,4,44.75,20.75,SRB,2193.53856,617246.5305630758,281.3930613387876,44.5,20.5,5013.0,1.0,4.0,2021.0,1125.5722453551505,7.026934890399249,6.379132307175709,0.5882628295052043,0.5994503230543178,0.5882628295052043
52277,52277,192625,2023,4,43.75,12.25,ITA,2232.420096,135125.03302747666,60.52849697491555,43.5,12.5,4749.0,1.0,2.0,2019.0,121.0569939498311,4.804488099169556,3.974770371048315,0.38200774384801733,0.3948546861074844,0.38200774384801733
52279,52279,192626,2023,4,43.75,12.75,ITA,2033.789184,392868.22641091695,193.17057515186244,43.5,12.5,4749.0,1.0,2.0,2019.0,386.3411503037249,5.959305830047138,5.219091061056706,0.4887501883387424,0.5011657438744358,0.4887501883387424
52286,52286,194782,2023,4,45.25,10.75,ITA,2111.883264,664226.7748836217,314.5186981715774,45.5,10.5,9331.0,2.5,4.0,4036.0,1258.0747926863096,7.138132438702659,6.50042771273963,0.5986679993294716,0.6096870285231918,0.5986679993294716
52287,52287,194785,2023,4,45.25,12.25,ITA,1266.39808,543606.2196151651,429.2538248440531,45.5,12.5,4699.0,1.0,9.0,2018.0,3863.284423596478,8.259531801214651,7.728155954098081,0.7039870820267272,0.7129216336216414,0.7039870820267272
52290,52290,193351,2023,4,44.25,15.25,HRV,1435.825792,128596.03430149124,89.56242116417646,44.5,15.5,9070.0,3.0,7.0,4034.0,626.9369481492351,6.442439760391427,5.742991387247499,0.5336923016831057,0.5456424416291318,0.5336923016831057
52291,52291,194071,2023,4,44.75,15.25,HRV,2172.057856,25268.884671921704,11.633614915974736,44.5,15.5,9070.0,3.0,7.0,4034.0,81.43530441182315,4.412013796756043,3.554752856132829,0.345977083399306,0.35872399888274004,0.345977083399306
52293,52293,194073,2023,4,44.75,16.25,BIH,2194.757888,56659.060758388776,25.815631449909056,44.5,16.5,4581.0,1.0,4.0,2018.0,103.26252579963622,4.646912005016555,3.8059454597176123,0.3675253167124149,0.38034843044455835,0.3675253167124149
52294,52294,194072,2023,4,44.75,15.75,HRV,2194.757888,90004.36140592628,41.00878821214482,44.5,15.5,9070.0,3.0,7.0,4034.0,287.0615174850137,5.663174059704726,4.898893956874684,0.4612824929980743,0.47390422813759525,0.4612824929980743
52304,52304,195506,2023,4,45.75,12.75,ITA,1921.724544,494903.585645868,257.5309698734159,45.5,12.5,4699.0,1.0,9.0,2018.0,2317.7787288607433,7.748795916084164,7.168009634244371,0.6559356528945272,0.6659039348662713,0.6559356528945272
52315,52315,195501,2023,4,45.75,10.25,ITA,2128.253312,719427.9032257717,338.03678310722245,45.5,10.5,9331.0,2.5,4.0,4036.0,1352.1471324288898,7.210188367586522,6.579071937960203,0.6054143926929593,0.6163204060798407,0.6054143926929593
52317,52317,195505,2023,4,45.75,12.25,ITA,2133.837312,926063.6997352904,433.989833492653,45.5,12.5,4699.0,1.0,9.0,2018.0,3905.908501433877,8.270501675644384,7.740204324326568,0.7050206359173318,0.7139315063686673,0.7050206359173318
52319,52319,195502,2023,4,45.75,10.75,ITA,1925.88224,251832.3467033804,130.76206918205986,45.5,10.5,9331.0,2.5,4.0,4036.0,523.0482767282394,6.26158381123799,5.546663344237929,0.5168505538915614,0.5289930719980154,0.5168505538915614
52360,52360,197665,2023,4,47.25,12.25,AUT,2097.750016,77944.19198693316,37.15609171371026,47.5,12.5,4824.0,1.0,4.0,2019.0,148.62436685484104,5.008127932322592,4.193310752571358,0.4007549484320286,0.41360151124458444,0.4007549484320286
52374,52374,194814,2023,4,45.25,26.75,ROU,2175.684096,141612.3037704288,65.08863305605044,45.5,26.5,4756.0,1.0,10.0,2019.0,650.8863305605043,6.479870207096605,5.783654784852055,0.5371805587670406,0.5490882411484143,0.5371805587670406
52393,52393,194813,2023,4,45.25,26.25,ROU,2175.684096,102678.34600051783,47.19359128896157,45.5,26.5,4756.0,1.0,10.0,2019.0,471.9359128896157,6.158959888592608,5.435371484246243,0.5073035253137822,0.5195456436490122,0.5073035253137822
52395,52395,195533,2023,4,45.75,26.25,ROU,2156.423936,39818.98578718175,18.46528649697837,45.5,26.5,4756.0,1.0,10.0,2019.0,184.65286496978368,5.223878612606271,4.425278780461688,0.42065402633013815,0.4334632456305529,0.42065402633013815
52397,52397,195534,2023,4,45.75,26.75,ROU,2156.423936,35426.01025846868,16.428128841948023,45.5,26.5,4756.0,1.0,10.0,2019.0,164.28128841948023,5.107648800715341,4.300258313003502,0.4099293068787804,0.4227632763490037,0.4099293068787804
